"","county_fips","GEOID","state","county_name_hub","distance_nearest_hub_mile","nearest_hub_name","nearest_hub_id","hub_county_geoid","hub_county_name","hub_products","hub_desert","centroid_x","centroid_y","fips","ansicode","county_name_spma","state_name","state_abbrev","all_farms","all_sales","annual_avg_estabs_count_naics_4244_grocery_and_related_product_wholesalers","annual_avg_estabs_count_naics_4245_farm_product_raw_material_merch._whls.","annual_avg_estabs_count_naics_44511_supermarkets_and_other_grocery_stores","annual_avg_estabs_count_naics_4451_grocery_stores","d2c_farms_pct","d2c_sales_pct","intermediated_farms_pct","intermediated_sales_pct","local_sales_pct","number_colleges_universities","number_csa","number_farmersmarket","number_foodhub","number_healthcare_facilities","number_k12_schools","number_onfarmmarket","overall_food_insecurity_rate","pct_households_with_no_vehicle","pct_laccess_lowi","total_acres_operated","valueadded_farms_pct","distance_nearest_farmersmarket_mile","nearest_farmersmarket_name","nearest_farmersmarket_id","market_county_geoid","market_county_name","farmersmarket_desert","...48","farm_sale","county_name.x","state_name.x","fruitnut_sale","share","direct_to_consumer","foodhub_present","foodhub_share","interm_sales","foodhub_inter","spma_raw","lnspma","spma"
"2548","20159","20159","Kansas","Rice",177.138189561063,"Robinette Farms",501236,"31109","Lancaster",NA,TRUE,-190525.743827836,1703940.86751878,20159,485043,"Rice","Kansas","KS",433,297108000,NA,6,3,4,2.309468746,0.006058403,0.923787534,0.010770494,0.060920607,1,NA,NA,NA,6,10,NA,12,2.400000095,9.055603981,145199,3.23325634,24.854990121585,"South Hutchinson Farmers Market",310393,"20155","Reno",TRUE,941,13829000,"RICE","KANSAS",76000,0.00549569744739316,29.1370322736518,FALSE,99.993941597,297090000.000015,9468.11731533146,9497.25434760511,9.15875801977388,33.2108696777302
"2549","22061","22061","Louisiana","Lincoln",126.850413849115,"The Brown Egg Company",500056,"28163","Yazoo","Eggs;",TRUE,311224.096110831,1064308.22690207,22061,558077,"Lincoln","Louisiana","LA",325,148258000,2,NA,6,9,7.692307472,0.381092429,0.615384638,NA,NA,2,NA,1,NA,14,14,4,20.1,8.600000381,19.39869881,54819,8.307692528,5.26539417109642,"Ruston Farmers Market",310567,"22061","Lincoln",FALSE,1116,1937000,"LINCOLN","LOUISIANA",641000,0.330924109447599,20379.1788832704,FALSE,99.618907571,147692999.986613,9178.593476676,29557.7723599464,10.2941020122747,38.3344669787327
"2550","23001","23001","Maine","Androscoggin",10.1814650791406,"Harvesting Good",501113,"23001","Androscoggin",NA,FALSE,2031136.13951809,2630121.99292515,23001,581286,"Androscoggin","Maine","ME",385,39454000,23,NA,22,39,37.1428566,5.862523556,11.16883087,27.80199814,NA,3,5,2,1,65,36,9,15,9,2.467141867,38358,48.31168747,4.82631811049368,"Lewiston Farmers Market",301064,"23001","Androscoggin",FALSE,1150,2861000,"ANDROSCOGGIN","MAINE",2589000,0.904928346731912,99298.7436742459,TRUE,94.137476444,37140999.9562158,358288.641305553,457587.384979798,13.0337231508788,50.6978701096219
"2551","13231","13231","Georgia","Pike",39.0546831027488,"Royal Food Service",500078,"13121","Fulton","Fresh fruits;Fresh vegetables;Dairy products;Eggs;Herbs;Honey;Juices/non-alcoholic ciders;Mushrooms;Nuts;",TRUE,1074343.39714134,1179304.1050951,13231,346482,"Pike","Georgia","GA",260,12767000,2,NA,2,6,5.769230843,0.462128937,2.307692289,0.015665388,NA,0,NA,1,NA,1,5,NA,12.2,2.5,0.00517053,31780,8.07692337,3.13742077479994,"Market on the Square",309587,"13231","Pike",FALSE,475,733000,"PIKE","GEORGIA",160000,0.218281036834925,5993.8584974614,FALSE,99.537871063,12707999.9986132,8331.6490808636,14325.507578325,9.56979697399709,35.0658124002666
"2552","13273","13273","Georgia","Terrell",89.523224817343,"Middle Georgia Growers Cooperative",500107,"13289","Twiggs","Fresh fruits;Fresh vegetables;Baked goods;Cut flowers;Dairy products;Eggs;Fish/seafood;Herbs;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;",TRUE,1087752.56664292,1033194.02852601,13273,352238,"Terrell","Georgia","GA",272,93831000,NA,4,4,8,1.838235259,0.006394475,1.102941155,0.020249171,0.076733701,0,NA,NA,NA,1,4,1,21.6,11.80000019,2.674123287,110555,2.941176414,21.2968564913648,"Albany Farmers' Market",309471,"13095","Dougherty",TRUE,496,4732000,"TERRELL","GEORGIA",3668000,0.775147928994083,13.2287932731833,FALSE,99.993605525,93825000.0001628,11707.0409387506,11720.2697320238,9.36907507754397,34.1599916325414
"2553","46105","46105","South Dakota","Perkins",107.442795410757,"New Hope Farm",500051,"46103","Pennington","Fresh fruits;Fresh vegetables;Baked goods;Dry beans;Herbs;",TRUE,-505816.671529007,2517396.03604915,46105,1266990,"Perkins","South Dakota","SD",404,116689000,NA,5,2,2,0.247524753,NA,1.237623811,0.102837458,NA,0,NA,NA,NA,1,6,NA,12,3.400000095,8.552816391,1252039,1.485148549,95.7944868081075,"Gages Gardens & Greenhouses Farmers Market",312749,"46081","Lawrence",TRUE,2381,6357000,"PERKINS","SOUTH DAKOTA",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
"2554","48117","48117","Texas","Deaf Smith",46.1981940468277,"Amarillo Global Food Hub",501517,"48375","Potter",NA,TRUE,-597647.665792298,1343789.49625105,48117,1383845,"Deaf Smith","Texas","TX",663,1893692000,1,6,3,3,0.150829569,NA,1.960784316,0.033796415,NA,0,NA,1,NA,4,9,NA,17.5,3.400000095,7.432706356,639039,2.111613989,15.1110886442304,"Deaf Smith Chamber of Commerce Farmers Market",312869,"48117","Deaf Smith",FALSE,2548,31481000,"DEAF SMITH","TEXAS",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
"2555","16021","16021","Idaho","Boundary",67.088741624176,"Northwest Farm Fresh",500059,"53065","Stevens","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Herbs;Grains/flour;Green household products;Honey;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;",TRUE,-1509804.32396568,3025755.11288886,16021,395159,"Boundary","Idaho","ID",319,48912000,3,NA,4,4,8.15046978,0.167648017,5.642633438,1.204203486,1.944308162,0,1,1,NA,5,7,NA,15.8,1.700000048,3.641013145,45536,13.79310322,8.54879406814502,"Bonners Ferry Farmers' Market",309676,"16021","Boundary",FALSE,535,2684000,"BOUNDARY","IDAHO",140000,0.0521609538002981,1122.0291275088,FALSE,99.832351983,48830000.001925,10848.9431245246,11970.9722520334,9.39024001931646,34.2555050974099
"2556","17045","17045","Illinois","Edgar",25.1200581704165,"Illiana Ag Alliance",500037,"17023","Clark","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Eggs;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;",TRUE,700756.951277771,1881397.49819942,17045,424224,"Edgar","Illinois","IL",682,363463000,2,3,2,2,2.492668629,0.072084367,0.733137846,0.051999792,0.215427712,0,1,2,NA,6,19,1,14.3,7.400000095,13.92038822,119397,3.225806475,5.29713365070541,"Downtown Paris Farmers' Market",309776,"17045","Edgar",FALSE,591,11827000,"EDGAR","ILLINOIS",NA,NA,9337.25962615267,FALSE,99.927915633,363200999.997171,575580.07847834,584917.338104493,13.2792258138444,51.8057781882902
"2557","29217","29217","Missouri","Vernon",49.1842739107148,"Webb City Farmers Market",500015,"29097","Jasper","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Herbs;Honey;Mushrooms;Nuts;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;",TRUE,144462.408654505,1647328.71031528,29217,758561,"Vernon","Missouri","MO",1241,258922000,1,5,1,1,3.706688166,0.158735067,3.142627001,0.872849762,1.092607021,1,NA,1,NA,10,15,NA,18.5,8.399999619,16.15602303,291395,6.849315166,1.11185639636567,"Nevada Vernon County Farmers' Market",311322,"29217","Vernon",FALSE,1562,14033000,"VERNON","MISSOURI",1128000,0.0803819568160764,332463.853929218,FALSE,99.841264933,258510999.989822,106862.787560919,439326.641490137,12.9929984734474,50.5140871779731
"2558","31015","31015","Nebraska","Boyd",114.521539882767,"Dakota Fresh Food Hub",500218,"46099","Minnehaha","Fresh fruits;Fresh vegetables;Cut flowers;Eggs;Herbs;Honey;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;",TRUE,-224617.242897333,2214790.87249103,31015,835829,"Boyd","Nebraska","NE",218,81405000,NA,NA,2,2,0.917431176,NA,NA,NA,NA,0,NA,NA,NA,3,4,NA,14.2,1.399999976,12.29698086,124271,NA,33.1851836675903,"Burke Area Farmers Market",314130,"46053","Gregory",TRUE,1632,4707000,"BOYD","NEBRASKA",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
"2559","26081","26081","Michigan","Kent",4.95336557451976,"Kids' Food Basket",501197,"26081","Kent",NA,FALSE,845350.15147927,2272786.92914288,26081,1622983,"Kent","Michigan","MI",1049,417157000,60,4,98,146,16.30123901,3.326805115,6.863679886,7.249548912,11.53906059,9,6,21,4,58,236,11,13.5,6.699999809,3.854975462,87877,23.1649189,1.10660713695496,"G.R. Farmers and Craft Market",313771,"26081","Kent",FALSE,1243,14525000,"KENT","MICHIGAN",111606000,7.68371772805508,11332871.4473045,TRUE,96.673194885,403278999.586419,16436329.6910837,27769201.1383882,17.1394380917964,69.2262017244607
"2560","17011","17011","Illinois","Bureau",54.7288532882286,"Quad Cities Food Hub",501165,"19163","Scott",NA,TRUE,536493.605578527,2062503.85257377,17011,424207,"Bureau","Illinois","IL",1138,564611000,2,13,5,6,4.569419861,0.079523779,2.899824142,0.333149731,NA,0,1,1,NA,9,22,1,13.8,5.800000191,9.794944763,182894,7.46924448,4.00470132400936,"Princeton Farmers' Market",309933,"17011","Bureau",FALSE,574,24028000,"BUREAU","ILLINOIS",113000,0.00470284667887465,27996.6509024145,FALSE,99.920476221,564161999.99615,188352.388968087,216349.039870501,12.2846483077902,47.3174339866069
"2561","17121","17121","Illinois","Marion",66.4254431176594,"Neighborhood Co-op Grocery",501156,"17077","Jackson",NA,TRUE,609925.440488564,1758359.8837101,17121,424259,"Marion","Illinois","IL",881,232852000,2,1,1,7,2.724177122,0.038221702,0.567536891,0.00644186,NA,0,NA,2,NA,12,27,1,15.7,6.900000095,10.20977974,140540,3.291713953,12.3933371682932,"Patoka Farmers Market",309921,"17121","Marion",FALSE,629,8764000,"MARION","ILLINOIS",145000,0.0165449566408033,579.446660743683,FALSE,99.961778298,232763000.002459,52752.7404343703,53332.1870951139,10.8842953133503,40.9979001095141
"2562","18109","18109","Indiana","Morgan",17.2515903644789,"Hickoryworks Inc.",501168,"18013","Brown",NA,FALSE,812934.310110882,1869775.05755519,18109,450375,"Morgan","Indiana","IN",506,122372000,3,NA,4,4,5.928853989,NA,1.383399248,NA,NA,0,NA,7,NA,9,22,2,13.3,3,6.071430683,63613,7.312252998,3.8875866167156,"Morgan County Farmers' Market",310091,"18109","Morgan",FALSE,725,3579000,"MORGAN","INDIANA",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
"2563","19127","19127","Iowa","Marshall",3.73278017878375,"Iowa Choice Harvest, LLC",501167,"19127","Marshall",NA,FALSE,246730.726979227,2118807.51029604,19127,465252,"Marshall","Iowa","IA",898,446804000,3,10,10,10,3.563474417,0.067367345,1.336302876,0.005147671,0.072738826,1,NA,6,1,10,17,NA,13.1,7.099999905,9.615856171,148046,4.899777412,4.40510891201526,"The Market Place",310288,"19127","Marshall",FALSE,826,17910000,"MARSHALL","IOWA",118000,0.00658849804578448,15511.4780812833,TRUE,99.932632655,446503000.007846,32044946.4773426,32060457.9554239,17.2831339893675,69.8746747139896
"2564","19177","19177","Iowa","Van Buren",18.0334071971136,"Southeast Iowa Food Hub",501164,"19101","Jefferson",NA,FALSE,339026.481975463,1978577.24340716,19177,465277,"Van Buren","Iowa","IA",732,150001000,2,3,3,3,1.366120219,0.033999775,0.819672108,0.008666608,0.115999229,0,NA,1,NA,3,3,1,13.1,7.599999905,8.400265694,150087,2.185792446,13.6009326489081,"Farmington Farmers Market",310195,"19177","Van Buren",FALSE,851,7613000,"VAN BUREN","IOWA",114000,0.0149743859188231,275.697493242121,FALSE,99.966000225,149949999.997502,461095.508298987,461371.205792229,13.0419582166024,50.7350334370307
"2565","20081","20081","Kansas","Haskell",172.315748757035,"High Plains Food Bank",501515,"48375","Potter",NA,TRUE,-426027.987132282,1624673.43099788,20081,485328,"Haskell","Kansas","KS",199,1636349000,NA,2,2,2,NA,NA,NA,NA,NA,0,NA,NA,NA,1,5,NA,12.4,3.5,7.942894459,81973,NA,28.8261522526876,"Downtown Garden City Farmers' Market",310322,"20055","Finney",TRUE,902,10326000,"HASKELL","KANSAS",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
"2566","17023","17023","Illinois","Clark",5.13512638035126,"Illiana Ag Alliance",500037,"17023","Clark","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Eggs;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;",FALSE,700524.953810608,1842584.21890872,17023,424213,"Clark","Illinois","IL",722,248715000,NA,1,2,2,2.354570627,0.050660394,0.55401665,0.008845465,0.06634099,0,NA,NA,1,6,9,1,12.1,5.099999905,9.773276329,118550,2.908587217,19.9953713005397,"Downtown Paris Farmers' Market",309776,"17045","Edgar",FALSE,580,8879000,"CLARK","ILLINOIS",NA,NA,315.145852006371,TRUE,99.949339606,248589000.001063,9427133.00298018,9427448.14883219,16.0591360081082,64.3509983704007
"2567","18001","18001","Indiana","Adams",25.2280753778188,"Plowshares Cooperative Food Hub",501169,"18003","Allen",NA,TRUE,924395.458826238,2024364.01420472,18001,450401,"Adams","Indiana","IN",1305,366136000,1,4,5,5,2.911877394,0.186815828,1.455938697,NA,NA,0,1,NA,NA,4,9,NA,13.6,14,4.746253967,100199,4.367815971,12.2293287963497,"Bluffton Commons Farmers' Market",310022,"18179","Wells",FALSE,671,11764000,"ADAMS","INDIANA",70000,0.00595035702142129,4573.52290691792,FALSE,99.813184172,365451999.999994,574198.565415178,578772.088322096,13.2686640492216,51.7581148993906
"2568","19109","19109","Iowa","Kossuth",103.251757077764,"Iowa Choice Harvest, LLC",501167,"19127","Marshall",NA,TRUE,144980.416491651,2246822.83075038,19109,465243,"Kossuth","Iowa","IA",1342,924728000,1,14,5,6,2.011922598,0.02443962,0.596125185,0.005082576,NA,0,NA,1,NA,12,8,1,11.6,7.5,4.141759872,254767,2.608047724,9.561090218823,"Kossuth County Farmers Market",301680,"19109","Kossuth",FALSE,817,36799000,"KOSSUTH","IOWA",74000,0.00201092420989701,2472.25705231756,FALSE,99.97556038,924501999.990766,86718.7388089804,89190.995861298,11.398535370214,43.3185703071083
"2569","20137","20137","Kansas","Norton",175.956170194017,"Robinette Farms",501236,"31109","Lancaster",NA,TRUE,-331222.507177629,1869606.71424216,20137,485032,"Norton","Kansas","KS",314,103716000,NA,4,2,2,0.636942685,NA,0.318471342,NA,NA,0,NA,1,NA,NA,5,NA,12.8,2.099999905,7.747554779,199463,0.955413997,3.24642393599003,"Norton Farmers Market",310376,"20137","Norton",FALSE,930,16460000,"NORTON","KANSAS",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
"2570","22051","22051","Louisiana","Jefferson",13.632803069623,"Sankofa Fresh Stop Market",500118,"22071","Orleans","Fresh fruits;Fresh vegetables;Baked goods;Cut flowers;Eggs;Fish/seafood;Herbs;Honey;Juices/non-alcoholic ciders;",FALSE,567122.49493411,763360.076225253,22051,558027,"Jefferson","Louisiana","LA",20,617000,113,2,103,193,5,NA,5,NA,NA,2,NA,4,NA,72,79,1,17,7.199999809,4.831209183,994,10,8.55297172748922,"Westwego Farmers & Fisheries Market",310581,"22051","Jefferson",FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
"2571","32007","32007","Nevada","Elko",162.895241542836,"Kraay's Market & Garden",500165,"16013","Blaine","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;Wine/spirits/beer/hard cider;Prepared Meals;",TRUE,-1600632.00145505,2178672.03921631,32007,857664,"Elko","Nevada","NV",437,89166000,10,NA,13,16,5.949656963,NA,2.059496641,0.38355428,NA,1,NA,NA,NA,3,36,NA,13.4,5.699999809,4.08569479,1688697,8.009153366,105.295607525191,"12th Avenue Farmers' Market",309671,"16083","Twin Falls",TRUE,1721,5907000,"ELKO","NEVADA",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
"2572","36015","36015","New York","Chemung",17.6635728695565,"Newfield Food Hub",501229,"36109","Tompkins",NA,FALSE,1568833.83833318,2286061.55455425,36015,974106,"Chemung","New York","NY",352,34453000,7,2,11,26,9.090909004,1.190026999,2.840909004,0.943314075,5.114213467,2,NA,5,NA,8,24,3,14.4,10.19999981,6.183996201,48604,11.93181801,3.03223584668534,"Horseheads Farmers Market",311946,"36015","Chemung",FALSE,1804,2537000,"CHEMUNG","NEW YORK",740000,0.291683090264091,44592.0977703185,FALSE,98.809973001,34042999.9980345,109111.547711683,153703.645482002,11.9427816474107,45.7746530233107
"2573","17041","17041","Illinois","Douglas",35.09789682569,"Illiana Ag Alliance",500037,"17023","Clark","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Eggs;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;",TRUE,659963.050302086,1888184.78686198,17041,424222,"Douglas","Illinois","IL",561,221166000,1,3,4,4,4.278074741,0.087716922,1.426024914,0.237378255,NA,0,NA,2,NA,5,10,NA,11.5,12.10000038,3.70384264,63832,5.704099655,4.27101956677595,"Abundant Market - Tuscola's Downtown Farmers' Market",309708,"17041","Douglas",FALSE,589,11059000,"DOUGLAS","ILLINOIS",19000,0.00171805769056877,10635.0276918528,FALSE,99.912283078,220971999.992289,179380.429894499,190015.457586352,12.1548607035511,46.7317265506445
"2574","54077","54077","West Virginia","Preston",14.4999457211011,"Garrett Growers Cooperative, Inc.",500140,"24023","Garrett","Fresh fruits;Fresh vegetables;Cut flowers;Dry beans;",FALSE,1385418.48720543,1946826.6283736,54077,1558642,"Preston","West Virginia","WV",1171,19372000,NA,1,5,5,6.831767559,4.341317177,3.501281023,2.591368914,8.027049065,0,2,2,NA,4,10,3,14,6.400000095,10.13181973,122691,10.33304882,1.07271525499395,"Kingwood Farmers' Market",313662,"54077","Preston",FALSE,2960,1501000,"PRESTON","WEST VIRGINIA",396000,0.263824117255163,730848.001123045,FALSE,95.658682823,18531000.0364716,88138.5910778428,818986.592200887,13.6158229917621,53.324778952548
"2575","17061","17061","Illinois","Greene",28.0965867498479,"The Farms of Illinois",501158,"17137","Morgan",NA,TRUE,478667.091803244,1828950.91086678,17061,424232,"Greene","Illinois","IL",709,254739000,1,1,1,1,0.141043723,NA,0.282087445,NA,NA,0,NA,NA,NA,3,6,NA,14.7,3.5,0.632085264,169030,0.423131168,17.4600935164501,"Jerseyville Farmers and Artisan Market",309839,"17083","Jersey",FALSE,599,16008000,"GREENE","ILLINOIS",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
"2576","21137","21137","Kentucky","Lincoln",33.9318148274194,"Four Hills Farms, LLC",500063,"21167","Mercer","Red/other non-poultry meat and products;",TRUE,991224.891336428,1660986.43657886,21137,516915,"Lincoln","Kentucky","KY",984,83497000,1,1,3,4,3.150406599,0.161682457,3.150406599,4.925925255,5.110363483,0,NA,NA,NA,1,9,NA,17.7,6.699999809,8.909715652,107568,6.300813198,11.8521583044596,"Garrard County Farmers Market",301248,"21079","Garrard",FALSE,1035,2461000,"LINCOLN","KENTUCKY",91000,0.036976838683462,961.03429290534,FALSE,99.838317543,83361999.9988787,72402.564459855,73363.5987527603,11.2031831617898,42.4369819475996
"2577","21143","21143","Kentucky","Lyon",53.0160142934558,"LEAF Food Hub, LLC",500136,"17087","Johnson","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dry beans;Eggs;Herbs;Green household products;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;",TRUE,696965.0573634,1581939.41980839,21143,516918,"Lyon","Kentucky","KY",158,11316000,1,1,1,1,1.898734212,NA,NA,NA,NA,0,NA,NA,NA,2,5,NA,17.9,2.700000048,1.025944591,24546,NA,17.3540679431049,"Cadiz Farmers Market",310430,"21221","Trigg",FALSE,1038,1006000,"LYON","KENTUCKY",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
"2578","26087","26087","Michigan","Lapeer",21.8069723422352,"Flint Fresh Food Hub",501193,"26049","Genesee",NA,TRUE,1031716.10010984,2302219.14350855,26087,1622986,"Lapeer","Michigan","MI",1050,123081000,4,1,9,18,17.4285717,2.140054226,2.571428537,8.82670784,11.85398197,0,4,4,NA,8,27,8,14,4.300000191,2.069175005,101319,20,5.07036307736134,"Historic Farmers Market of Lapeer LLC",300327,"26087","Lapeer",FALSE,1246,6198000,"LAPEER","MICHIGAN",1895000,0.305743788318812,102456.06579639,FALSE,97.859945774,120446999.858097,253282.533338797,355738.599135187,12.7819514680322,49.561671104543
"2579","23029","23029","Maine","Washington",88.6837741087764,"Daybreak Growers Alliance",501111,"23027","Waldo",NA,TRUE,2200080.07692199,2779851.68605423,23029,581300,"Washington","Maine","ME",341,101751000,23,NA,12,14,17.5953083,0.578864098,17.30205345,5.405352116,NA,1,1,3,NA,28,36,3,18.1,7.400000095,4.745539665,113746,34.89736176,20.4527689000982,"Calais Farmers' Market",310847,"23029","Washington",TRUE,1164,911000,"WASHINGTON","MAINE",41890000,45.9824368825467,1408.02731036836,FALSE,99.421135902,101161999.991644,12862.6091368137,14270.6364471821,9.56595930983946,35.0484937322241
"2580","29145","29145","Missouri","Newton",17.9869652472412,"Quapaw Farmers Market & Food Hub",501244,"40115","Ottawa",NA,FALSE,146590.356355413,1541450.82282661,29145,758527,"Newton","Missouri","MO",1414,588080000,8,NA,7,8,4.314002991,0.070058495,1.626591206,0.04098082,0.134165421,1,1,NA,NA,20,24,3,15.4,5,5.695248127,182224,5.940594196,15.536478011033,"Empire Market",300851,"29097","Jasper",FALSE,1527,4259000,"NEWTON","MISSOURI",487000,0.114346090631604,1706.83705951121,FALSE,99.929941505,587668000.002604,1816419.90253168,1818126.73959119,14.4133172650362,56.9237230021939
"2581","29111","29111","Missouri","Lewis",40.084548168555,"Farmstand",500086,"29121","Macon","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Cut flowers;Dry beans;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Nuts;Wild harvested forest products;",TRUE,361398.275941864,1905963.19426428,29111,758510,"Lewis","Missouri","MO",613,162325000,1,2,1,1,1.794453502,0.012320961,0.978792846,0.03141845,0.057908516,1,NA,NA,NA,4,4,1,15.8,5.699999809,13.00013447,119957,2.773246288,20.0717273604828,"Quincy Farmers Market",309937,"17001","Adams",TRUE,1510,7244000,"LEWIS","MISSOURI",139000,0.0191882937603534,49.643283177646,FALSE,99.987679039,162305000.000057,101013.149857966,101062.793141144,11.5234973169079,43.8825004437346
"2582","13013","13013","Georgia","Barrow",28.5395028423105,"One Source Foods",500076,"13247","Rockdale","Baked goods;Coffee/tea;Fish/seafood;Honey;Poultry/fowl meat and products;Red/other non-poultry meat and products;",TRUE,1123630.08036271,1286957.4319359,13013,356976,"Barrow","Georgia","GA",256,92839000,5,1,16,26,8.984375,0.116330422,3.515625,NA,NA,0,NA,3,NA,5,17,NA,12.9,3.400000095,11.31127167,16479,12.5,0.479190151292125,"Barrow County Farmers Market",301199,"13013","Barrow",FALSE,368,561000,"BARROW","GEORGIA",32000,0.0570409982174688,470335.749895431,FALSE,99.883669578,92730999.9995194,113849.764420159,584185.514315589,13.2779738728659,51.8001284103722
"2583","37041","37041","North Carolina","Chowan",48.5508518243515,"CHE Community Food Hub",500133,"37147","Pitt","Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;",TRUE,1717063.24243734,1631420.67897217,37041,1025822,"Chowan","North Carolina","NC",134,86772000,3,NA,1,2,3.731343269,NA,2.98507452,NA,NA,0,NA,1,NA,7,4,NA,17.1,10.19999981,16.28189468,34387,6.716417789,6.17073499371615,"Edenton Farmers Market",300450,"37041","Chowan",FALSE,1877,1662000,"CHOWAN","NORTH CAROLINA",3000,0.00180505415162455,NA,FALSE,NA,NA,NA,NA,NA,NA
"2584","39017","39017","Ohio","Butler",19.5012421558537,"Our Harvest Cooperative",500145,"39061","Hamilton","Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Herbs;Honey;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;",FALSE,971979.905708182,1882563.30761346,39017,1074021,"Butler","Ohio","OH",888,65043000,60,4,51,114,12.5,2.280030251,2.139639616,0.087634332,3.958919525,3,2,1,NA,59,90,5,13.5,4.900000095,9.429896355,65905,14.63963985,10.0241052657934,"The Original Talawanda Farmers' Market",312342,"39017","Butler",FALSE,2018,5340000,"BUTLER","OHIO",1440000,0.269662921348315,14758.7622264987,FALSE,97.719969749,63559999.9238421,167131.895109411,181890.65733591,12.1111610016474,46.5345178841898
"2585","56023","56023","Wyoming","Lincoln",110.430030638711,"208 Food Hub",501293,"16019","Bonneville",NA,TRUE,-1196310.45247183,2232476.02035869,56023,1605076,"Lincoln","Wyoming","WY",605,47051000,5,NA,4,8,6.446280956,0.476079136,1.157024741,0.165777564,3.449448586,0,NA,2,NA,6,13,NA,13.4,3.099999905,5.211361408,203728,7.603305817,32.9305808725956,"Kemmerer Farmers' Market",313717,"56023","Lincoln",TRUE,3060,3143000,"LINCOLN","WYOMING",15000,0.00477251034043907,206.56142661165,FALSE,99.523920864,46827000.0057206,3839.91799818524,4046.47942479689,8.30560250423159,29.3607367438876
"2586","56015","56015","Wyoming","Goshen",82.6509209621105,"Satanka Food and Community Innovation Hub",501292,"56001","Albany",NA,TRUE,-685461.050555892,2150738.03530044,56015,1605073,"Goshen","Wyoming","WY",736,204618000,3,7,3,6,2.581521749,0.036164951,1.358695626,0.246312648,0.353341341,1,NA,4,NA,4,13,2,16.2,4.699999809,5.855092049,884540,3.940217495,6.57836632772599,"Thursday Afternoon Farmers Market",313740,"56015","Goshen",FALSE,3056,5762000,"GOSHEN","WYOMING",74000,0.0128427629295384,1709.99802150389,FALSE,99.963835049,204544000.000563,29942.7269699408,31652.7249914446,10.3625795215421,38.6434933037752
