county_fips,GEOID,state,county_name_hub,distance_nearest_hub_mile,nearest_hub_name,nearest_hub_id,hub_county_geoid,hub_county_name,hub_products,hub_desert,centroid_x,centroid_y,fips,ansicode,county_name_spma,state_name,state_abbrev,year,all_farms,annual_avg_estabs_count_naics_4244_grocery_and_related_product_wholesalers,annual_avg_estabs_count_naics_4245_farm_product_raw_material_merch._whls.,annual_avg_estabs_count_naics_44511_supermarkets_and_other_grocery_stores,annual_avg_estabs_count_naics_4451_grocery_stores,d2c_sales_pct,intermediated_sales_pct,local_sales_pct,number_colleges_universities,number_csa,number_farmersmarket,number_foodhub,number_healthcare_facilities,number_k12_schools,number_onfarmmarket,overall_food_insecurity_rate,pct_households_with_no_vehicle,pct_laccess_lowi,total_acres_operated,valueadded_farms_pct
42015,42015,Pennsylvania,Bradford,9.07789785057608,Delivered Fresh,500183,42015,Bradford,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Eggs;Herbs;Grains/flour;Honey;Maple products;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;,FALSE,1596539.26198325,2251510.76609622,42015,1213660,Bradford,Pennsylvania,PA,2022,1315,2,1,12,16,1.159750104,0.492106915,1.66517365,0,1,,1,9,19,1,14,7.5,4.720460415,204659,14.60076046
42017,42017,Pennsylvania,Bucks,13.9179424822783,Zone 7,501232,34019,Hunterdon,,FALSE,1745629.3766052,2117383.58164314,42017,1209173,Bucks,Pennsylvania,PA,2022,871,81,4,90,174,8.028194427,3.790837765,18.73753929,5,5,5,,58,123,20,9.9,4.699999809,4.457965374,32866,25.83237648
42019,42019,Pennsylvania,Butler,24.8028978710333,Clarion River Organics,500030,42031,Clarion,Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Dairy products;Eggs;Herbs;Grains/flour;Maple products;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,1337595.79706369,2102594.27551526,42019,1213661,Butler,Pennsylvania,PA,2022,903,15,2,22,34,3.827046156,1.80756712,5.887223721,2,1,4,,27,39,4,11.4,5.800000191,3.188835859,84079,18.38316727
42021,42021,Pennsylvania,Cambria,49.097225119468,Appalachian Food Works,500210,42027,Centre,Fresh fruits;Fresh vegetables;Dairy products;Eggs;Honey;Maple products;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,1444726.87202018,2074186.45828148,42021,1213662,Cambria,Pennsylvania,PA,2022,451,14,,26,37,0.778001547,0.181912675,1.989669919,5,,3,,24,37,1,15.2,11.10000038,6.345585823,46915,9.534368515
42023,42023,Pennsylvania,Cameron,47.1618447873268,Centre Markets LLC,500224,42027,Centre,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Herbs;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Tofu/non-animal protein;Wild harvested forest products;,TRUE,1467219.11495302,2185651.11644541,42023,1213663,Cameron,Pennsylvania,PA,2022,29,,,1,1,4.565217495,,,0,,,,1,2,,17.9,10.19999981,3.024229527,5232,
42025,42025,Pennsylvania,Carbon,56.0878154689332,Zone 7,501232,34019,Hunterdon,,TRUE,1682276.42299636,2170104.85314739,42025,1213664,Carbon,Pennsylvania,PA,2022,167,2,,9,14,0.580389559,,,0,1,,,8,18,2,13.9,5.599999905,1.825631976,16330,9.580838203
42027,42027,Pennsylvania,Centre,6.59325859191388,Centre Markets LLC,500224,42027,Centre,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Herbs;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Tofu/non-animal protein;Wild harvested forest products;,FALSE,1509495.84893167,2134744.62418969,42027,1214720,Centre,Pennsylvania,PA,2022,892,6,2,22,33,3.456372738,1.486796975,5.62735939,4,4,6,2,13,34,1,12.3,10.19999981,3.079437733,93253,17.71300507
42029,42029,Pennsylvania,Chester,18.1814354961336,Lutheran Community Services (LCS),501145,10003,New Castle,,FALSE,1701419.12704689,2065916.88697481,42029,1209174,Chester,Pennsylvania,PA,2022,1558,49,2,63,103,2.056855679,18.49634933,21.16061592,6,9,10,,43,110,12,9.2,4.099999905,6.192771435,84035,19.51219559
42031,42031,Pennsylvania,Clarion,7.33116185998761,Clarion River Organics,500030,42031,Clarion,Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Dairy products;Eggs;Herbs;Grains/flour;Maple products;Poultry/fowl meat and products;Red/other non-poultry meat and products;,FALSE,1372668.41064276,2140556.18100668,42031,1210234,Clarion,Pennsylvania,PA,2022,596,1,,9,9,1.832998276,0.942437828,,0,1,1,1,6,16,1,14.5,6.599999905,5.946953297,78798,10.7382555
42033,42033,Pennsylvania,Clearfield,34.991420160196,Appalachian Food Works,500210,42027,Centre,Fresh fruits;Fresh vegetables;Dairy products;Eggs;Honey;Maple products;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,1454128.52106466,2133440.84470109,42033,1209175,Clearfield,Pennsylvania,PA,2022,439,2,,15,20,0.956848502,,,1,1,1,,9,19,1,15.2,7.5,5.788975716,52514,11.3895216
42035,42035,Pennsylvania,Clinton,29.8910063708524,Centre Markets LLC,500224,42027,Centre,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Herbs;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Tofu/non-animal protein;Wild harvested forest products;,TRUE,1517650.70909344,2172253.95769239,42035,1214721,Clinton,Pennsylvania,PA,2022,276,,1,6,9,0.175677672,0.541809618,,0,,1,,5,11,,15.3,9.5,3.439857721,26855,5.072463989
42037,42037,Pennsylvania,Columbia,43.737793556551,small valley milling,500067,42043,Dauphin,Grains/flour;,TRUE,1622403.1048554,2172266.78659804,42037,1213665,Columbia,Pennsylvania,PA,2022,688,3,,10,18,0.505997896,3.635296822,4.402951241,1,1,1,,7,19,5,14.6,7.300000191,2.59736681,59132,11.3372097
42039,42039,Pennsylvania,Crawford,48.2031149425112,Clarion River Organics,500030,42031,Clarion,Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Dairy products;Eggs;Herbs;Grains/flour;Maple products;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,1307292.74708766,2185220.45366401,42039,1213666,Crawford,Pennsylvania,PA,2022,1022,2,2,17,22,0.529719293,0.629853845,,2,1,1,,14,26,2,14.5,9.699999809,4.061775208,137046,14.18786716
42041,42041,Pennsylvania,Cumberland,13.2401337159923,South Central PA Harvest Hub,500161,42133,York,Fresh fruits;Fresh vegetables;Juices/non-alcoholic ciders;,FALSE,1571510.48740144,2060720.73280978,42041,1209176,Cumberland,Pennsylvania,PA,2022,1186,15,2,35,50,0.945895076,2.732733727,3.696953773,4,5,9,,31,57,5,11.1,5.5,5.281241417,80080,13.49072552
42043,42043,Pennsylvania,Dauphin,5.81511225665364,small valley milling,500067,42043,Dauphin,Grains/flour;,FALSE,1606087.9742813,2096470.62482193,42043,1213667,Dauphin,Pennsylvania,PA,2022,685,24,1,51,88,3.556907654,0.799147546,4.698146343,4,1,8,3,41,74,2,13,9,8.475658417,48718,17.5182476
42045,42045,Pennsylvania,Delaware,9.41159963758279,Philadelphia Wholesale Produce Market,500052,42101,Philadelphia,Fresh fruits;Fresh vegetables;Herbs;Mushrooms;,FALSE,1731689.4026775,2066073.00259133,42045,1209177,Delaware,Pennsylvania,PA,2022,54,36,,112,233,1.595092058,,,14,1,9,,69,110,2,11.5,10.10000038,2.384890079,703,
42047,42047,Pennsylvania,Elk,50.2352307145257,Clarion River Organics,500030,42031,Clarion,Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Dairy products;Eggs;Herbs;Grains/flour;Maple products;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,1431168.57797862,2177598.85512382,42047,1213668,Elk,Pennsylvania,PA,2022,193,1,,5,6,1.995305181,2.406103373,,0,,,,3,9,1,12.9,6.400000095,4.717382908,14936,12.95336819
42049,42049,Pennsylvania,Erie,64.8920401179318,Clarion River Organics,500030,42031,Clarion,Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Dairy products;Eggs;Herbs;Grains/flour;Maple products;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,1307524.37377493,2220184.00877949,42049,1209178,Erie,Pennsylvania,PA,2022,1052,16,,38,65,1.1140275,4.997932434,,6,1,4,,41,68,40,15.1,10.19999981,13.74294949,105621,21.29277611
42051,42051,Pennsylvania,Fayette,37.8627665584633,"Garrett Growers Cooperative, Inc.",500140,24023,Garrett,Fresh fruits;Fresh vegetables;Cut flowers;Dry beans;,TRUE,1378511.85296327,1996913.17018687,42051,1209179,Fayette,Pennsylvania,PA,2022,795,7,,17,30,3.693310976,,,2,,,,13,39,2,17.2,8.100000381,6.350218773,80491,7.421383858
42053,42053,Pennsylvania,Forest,30.6606349298771,Clarion River Organics,500030,42031,Clarion,Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Dairy products;Eggs;Herbs;Grains/flour;Maple products;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,1381530.06025123,2178590.87997502,42053,1213669,Forest,Pennsylvania,PA,2022,46,,,3,3,1.841401815,6.534006596,,0,,,,1,4,,16.6,6.099999905,15.00673199,4712,28.26086998
42055,42055,Pennsylvania,Franklin,33.2253032694013,South Mountain Creamery,500088,24021,Frederick,Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Eggs;Fish/seafood;Herbs;Honey;Juices/non-alcoholic ciders;Maple products;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,1538827.93442549,2027267.3784203,42055,1213670,Franklin,Pennsylvania,PA,2022,1439,10,3,32,39,1.355476618,4.206935406,,3,3,3,,13,41,5,12,5.199999809,6.276076794,167906,18.48505974
42057,42057,Pennsylvania,Fulton,42.1910570684503,South Mountain Creamery,500088,24021,Frederick,Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Eggs;Fish/seafood;Herbs;Honey;Juices/non-alcoholic ciders;Maple products;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,1506303.81479838,2020775.42238785,42057,1213671,Fulton,Pennsylvania,PA,2022,501,,2,2,4,0.075085022,0.152378425,0.632701755,0,1,1,,2,8,2,13.7,5.599999905,0.865748286,66059,6.387225628
42059,42059,Pennsylvania,Greene,30.0536440136127,Grow Ohio Valley,501242,54069,Ohio,,TRUE,1331680.07739317,1981397.49239631,42059,1214033,Greene,Pennsylvania,PA,2022,643,1,1,4,5,1.115887642,1.280526876,,1,,2,,5,12,,14.5,5.699999809,6.629182339,82403,5.132192612
42061,42061,Pennsylvania,Huntingdon,22.4521516439449,Coulter farms,500057,42067,Juniata,Fresh vegetables;Baked goods;Dairy products;Eggs;Herbs;Honey;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,1506880.77151166,2076926.8197263,42061,1213672,Huntingdon,Pennsylvania,PA,2022,671,1,,7,7,0.599177361,1.965618134,2.900308371,1,2,1,,4,17,1,13.7,6.599999905,0.465185493,96123,12.22056675
42063,42063,Pennsylvania,Indiana,40.9192479871247,Clarion River Organics,500030,42031,Clarion,Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Dairy products;Eggs;Herbs;Grains/flour;Maple products;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,1410687.22163943,2085850.41949586,42063,1213673,Indiana,Pennsylvania,PA,2022,936,,1,9,16,0.823273838,1.618774652,2.574962616,1,1,5,,9,22,1,14.5,7.900000095,2.534258604,107724,16.02564049
42065,42065,Pennsylvania,Jefferson,27.9291138229159,Clarion River Organics,500030,42031,Clarion,Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Dairy products;Eggs;Herbs;Grains/flour;Maple products;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,1408488.91527507,2139640.24485992,42065,1213674,Jefferson,Pennsylvania,PA,2022,483,3,,8,9,0.885790825,0.249604285,8.093875885,1,,,,6,10,3,14.9,7.900000095,2.316156387,51474,9.316770554
42067,42067,Pennsylvania,Juniata,11.8883855759407,Coulter farms,500057,42067,Juniata,Fresh vegetables;Baked goods;Dairy products;Eggs;Herbs;Honey;Poultry/fowl meat and products;Red/other non-poultry meat and products;,FALSE,1552161.91112844,2098830.93448561,42067,1209180,Juniata,Pennsylvania,PA,2022,514,1,,6,7,0.345907509,0.657073259,,0,1,,1,4,5,1,12.6,7.900000095,2.481592894,55004,9.727626801
42069,42069,Pennsylvania,Lackawanna,51.1143874981381,Catskills Food Hub,500185,36105,Sullivan,Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Dairy products;Eggs;Herbs;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,1678060.82208306,2228582.12200977,42069,1213675,Lackawanna,Pennsylvania,PA,2022,277,29,,38,88,3.967084169,,,9,1,5,,32,47,2,15.1,9.399999619,4.066924095,24975,15.52346611
42071,42071,Pennsylvania,Lancaster,3.26104337409914,Lancaster County Food Hub,501257,42071,Lancaster,,FALSE,1658513.78489284,2064696.26694653,42071,1209181,Lancaster,Pennsylvania,PA,2022,4680,54,13,108,146,1.352606893,5.218885422,6.687377453,9,7,9,1,55,114,14,11.4,9.100000381,4.853842735,255533,19.7435894
42073,42073,Pennsylvania,Lawrence,18.1686133129368,Lake-to-River Food Hub,500080,39099,Mahoning,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;,FALSE,1301421.51475345,2105506.74903625,42073,1213676,Lawrence,Pennsylvania,PA,2022,585,7,1,12,18,1.487309098,1.648099184,4.477719307,2,1,1,,12,25,3,14.1,7.699999809,6.876427174,64371,16.75213623
42075,42075,Pennsylvania,Lebanon,20.1682903568579,Central Pennsylvania Food Bank,501259,42043,Dauphin,,TRUE,1633696.0921459,2096685.34264117,42075,1214034,Lebanon,Pennsylvania,PA,2022,993,15,2,29,41,0.316164374,1.24775517,1.729321003,1,1,3,,19,32,1,12.7,6.800000191,4.474384308,68271,13.09164143
42077,42077,Pennsylvania,Lehigh,40.349943431826,Zone 7,501232,34019,Hunterdon,,TRUE,1699095.15116094,2138752.18671688,42077,1209182,Lehigh,Pennsylvania,PA,2022,402,43,,56,117,5.730311394,13.34696674,,8,3,5,,33,83,7,13.4,7.900000095,4.186079502,31758,26.61691475
42079,42079,Pennsylvania,Luzerne,58.550768727376,Delivered Fresh,500183,42015,Bradford,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Eggs;Herbs;Grains/flour;Honey;Maple products;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;,TRUE,1653330.43598993,2193508.87804859,42079,1209183,Luzerne,Pennsylvania,PA,2022,376,32,,68,124,10.64490509,1.020880103,12.93445206,6,,3,,40,65,3,15.5,10.69999981,5.060797215,36380,25.26595688
42081,42081,Pennsylvania,Lycoming,40.6554295226353,Delivered Fresh,500183,42015,Bradford,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Eggs;Herbs;Grains/flour;Honey;Maple products;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;,TRUE,1562029.57303028,2193576.11931335,42081,1213677,Lycoming,Pennsylvania,PA,2022,918,9,,19,32,2.447515488,1.163969874,4.454568863,2,,1,,15,30,3,14.4,9.399999619,8.433964729,156764,10.13071918
42083,42083,Pennsylvania,McKean,68.495756909303,Clarion River Organics,500030,42031,Clarion,Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Dairy products;Eggs;Herbs;Grains/flour;Maple products;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,1429878.30615648,2220894.30387405,42083,1210235,Mckean,Pennsylvania,PA,2022,309,1,,10,10,7.936780453,0.618450463,,1,,,,10,14,4,15.3,7.400000095,0.713038027,39373,13.26860809
42085,42085,Pennsylvania,Mercer,23.9908089800225,Lake-to-River Food Hub,500080,39099,Mahoning,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;,TRUE,1302025.37831886,2140903.45014274,42085,1213678,Mercer,Pennsylvania,PA,2022,1023,4,2,13,25,1.486175776,0.328641117,1.830519915,4,2,3,,25,34,4,14.5,9.899999619,7.864670277,97767,15.9335289
42087,42087,Pennsylvania,Mifflin,14.8708767722065,Coulter farms,500057,42067,Juniata,Fresh vegetables;Baked goods;Dairy products;Eggs;Herbs;Honey;Poultry/fowl meat and products;Red/other non-poultry meat and products;,FALSE,1532756.93541429,2104053.01598179,42087,1213679,Mifflin,Pennsylvania,PA,2022,543,6,2,15,22,0.919430256,0.388678282,1.356693268,0,,,,5,11,,15.4,9.899999619,6.940658092,47166,10.31307507
42089,42089,Pennsylvania,Monroe,50.9073590586319,Zone 7,501232,34019,Hunterdon,,TRUE,1709040.48626304,2191990.78685174,42089,1209184,Monroe,Pennsylvania,PA,2022,245,6,,21,35,9.304138184,0.20260267,17.22901917,1,,1,,16,29,4,12.8,5.099999905,5.51036787,19657,19.18367386
42091,42091,Pennsylvania,Montgomery,19.2743193969295,The Common Market Mid-Atlantic,500139,42101,Philadelphia,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dairy products;Eggs;Fish/seafood;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Tofu/non-animal protein;,FALSE,1727243.15221997,2098836.30630261,42091,1213680,Montgomery,Pennsylvania,PA,2022,579,74,6,137,245,14.63329124,4.633290768,28.39604568,19,4,9,,106,159,7,9.9,5.199999809,3.773431063,18170,26.77029419
42093,42093,Pennsylvania,Montour,37.7894924380756,small valley milling,500067,42043,Dauphin,Grains/flour;,TRUE,1602179.55186236,2165711.5785121,42093,1213681,Montour,Pennsylvania,PA,2022,257,,,3,4,0.478292316,0.310004294,,0,1,1,,8,6,1,12,10.30000019,4.272101402,21771,9.338521004
42095,42095,Pennsylvania,Northampton,32.8720879768844,Zone 7,501232,34019,Hunterdon,,TRUE,1718987.11690046,2159340.97666246,42095,1209185,Northampton,Pennsylvania,PA,2022,421,35,,42,80,7.339118958,3.566554308,14.15033627,5,1,3,,30,60,11,11.7,7,4.752163887,21795,25.65320587
42097,42097,Pennsylvania,Northumberland,25.2574989309017,small valley milling,500067,42043,Dauphin,Grains/flour;,TRUE,1602002.31531275,2145543.51575022,42097,1209186,Northumberland,Pennsylvania,PA,2022,724,11,5,18,29,0.943089604,5.221780777,6.20042038,1,,1,,17,21,2,14.1,9.800000191,2.24818635,76027,13.12154675
42099,42099,Pennsylvania,Perry,15.1458421635478,Coulter farms,500057,42067,Juniata,Fresh vegetables;Baked goods;Dairy products;Eggs;Herbs;Honey;Poultry/fowl meat and products;Red/other non-poultry meat and products;,FALSE,1566610.87428942,2086557.74377334,42099,1213682,Perry,Pennsylvania,PA,2022,661,,,8,12,0.966432989,,,0,4,,,4,15,3,11.2,5.599999905,2.285148621,75892,11.19515896
42101,42101,Pennsylvania,Philadelphia,0.744888867370981,The Common Market Mid-Atlantic,500139,42101,Philadelphia,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dairy products;Eggs;Fish/seafood;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Tofu/non-animal protein;,FALSE,1751397.25825351,2080882.37475652,42101,1209187,Philadelphia,Pennsylvania,PA,2022,37,154,1,644,1045,9.786184311,4.481907845,,22,3,16,3,136,305,1,17.6,28.20000076,0.312374592,258,100
42103,42103,Pennsylvania,Pike,35.0531105933866,Catskills Food Hub,500185,36105,Sullivan,Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Dairy products;Eggs;Herbs;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,1727210.63292373,2227453.97657551,42103,1213683,Pike,Pennsylvania,PA,2022,58,1,,8,16,8.60759449,2.025316477,,0,,,,3,14,1,12.4,5.400000095,2.669498444,25252,43.10344696
42105,42105,Pennsylvania,Potter,63.2117816353557,Delivered Fresh,500183,42015,Bradford,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Eggs;Herbs;Grains/flour;Honey;Maple products;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;,TRUE,1485784.25578475,2224300.15009375,42105,1213684,Potter,Pennsylvania,PA,2022,417,,1,6,7,3.843712568,2.734090328,6.991560459,0,1,,,3,10,,14.4,6.900000095,1.473450541,83129,18.70503616
42107,42107,Pennsylvania,Schuylkill,34.0700758964493,small valley milling,500067,42043,Dauphin,Grains/flour;,TRUE,1645746.39587446,2137968.09664167,42107,1213685,Schuylkill,Pennsylvania,PA,2022,710,10,,29,45,2.776542425,1.93121326,,1,,,,21,36,2,14.4,8.199999809,2.403437376,64006,15.91549301
42109,42109,Pennsylvania,Snyder,23.4788468259513,small valley milling,500067,42043,Dauphin,Grains/flour;,TRUE,1574251.86487267,2130528.51148583,42109,1213686,Snyder,Pennsylvania,PA,2022,792,2,1,8,14,0.367001504,3.175662994,,1,,,,2,8,2,12.6,6.5,2.826081038,58124,24.49494934
42111,42111,Pennsylvania,Somerset,44.0835986585556,"Garrett Growers Cooperative, Inc.",500140,24023,Garrett,Fresh fruits;Fresh vegetables;Cut flowers;Dry beans;,TRUE,1429095.2272928,2011820.99133614,42111,1209188,Somerset,Pennsylvania,PA,2022,998,7,2,12,18,1.178318381,3.985605717,5.576799393,0,2,3,,10,29,1,13.8,6.800000191,5.752521038,140741,20.94188309
42113,42113,Pennsylvania,Sullivan,29.2929341993875,Delivered Fresh,500183,42015,Bradford,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Eggs;Herbs;Grains/flour;Honey;Maple products;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;,TRUE,1604598.75609328,2214039.46241957,42113,1213687,Sullivan,Pennsylvania,PA,2022,151,,,1,2,8.118518829,0.814814806,9.125926018,0,,,,2,2,,13.3,5.300000191,11.3441,26378,9.933774948
42115,42115,Pennsylvania,Susquehanna,44.6480583052732,Delivered Fresh,500183,42015,Bradford,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Eggs;Herbs;Grains/flour;Honey;Maple products;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;,TRUE,1653455.29531006,2267312.08769076,42115,1213688,Susquehanna,Pennsylvania,PA,2022,740,,,4,6,1.249012232,12.64597416,14.02010727,0,3,1,,6,15,3,13.2,5.199999809,6.1072855,120791,12.70270252
42117,42117,Pennsylvania,Tioga,30.3828308318029,Delivered Fresh,500183,42015,Bradford,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Eggs;Herbs;Grains/flour;Honey;Maple products;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;,TRUE,1537159.05551324,2237512.08378649,42117,1209189,Tioga,Pennsylvania,PA,2022,998,1,,6,6,0.566195428,1.400210261,2.226136684,0,,,,5,14,3,14.3,6.199999809,9.377547264,149035,13.12625217
42119,42119,Pennsylvania,Union,35.1022424363217,small valley milling,500067,42043,Dauphin,Grains/flour;,TRUE,1570612.14558066,2151855.78703779,42119,1213689,Union,Pennsylvania,PA,2022,483,2,,7,9,0.324158013,0.704173744,1.415215254,2,,2,,6,10,1,12.2,9.199999809,10.67160225,43187,11.38716316
42121,42121,Pennsylvania,Venango,21.7460623938674,Clarion River Organics,500030,42031,Clarion,Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Dairy products;Eggs;Herbs;Grains/flour;Maple products;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,1341067.07685106,2158745.71646469,42121,1213690,Venango,Pennsylvania,PA,2022,329,6,,10,14,2.144772053,1.60857904,4.050431252,0,,1,,8,15,,14.7,7.300000191,1.955630183,33355,16.10942268
42123,42123,Pennsylvania,Warren,49.2609387455808,Clarion River Organics,500030,42031,Clarion,Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Dairy products;Eggs;Herbs;Grains/flour;Maple products;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,1372519.22718422,2211251.03281004,42123,1213691,Warren,Pennsylvania,PA,2022,380,,,6,6,0.436811656,0.033600897,,1,,,,7,12,4,13.4,6.699999809,4.333338737,55132,11.31578922
42125,42125,Pennsylvania,Washington,25.6541154827452,Penns Corner Farm Alliance,500152,42003,Allegheny,Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Herbs;Grains/flour;Honey;Maple products;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;,TRUE,1323371.20592459,2018115.06194052,42125,1209190,Washington,Pennsylvania,PA,2022,1583,8,2,28,42,2.260089636,3.697309494,8.491031647,3,3,5,,24,55,5,12.5,7.400000095,9.646025658,151164,11.81301308
42127,42127,Pennsylvania,Wayne,30.7573481848012,Catskills Food Hub,500185,36105,Sullivan,Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Dairy products;Eggs;Herbs;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;,TRUE,1697715.86075479,2257160.35043148,42127,1213692,Wayne,Pennsylvania,PA,2022,523,1,,11,13,5.88256979,3.673379183,13.77517128,0,2,4,,6,11,5,13.9,6.400000095,0.874955237,67046,25.62141418
42129,42129,Pennsylvania,Westmoreland,28.0895522662091,Penns Corner Farm Alliance,500152,42003,Allegheny,Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Herbs;Grains/flour;Honey;Maple products;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;,TRUE,1386019.05809226,2042672.94542817,42129,1209191,Westmoreland,Pennsylvania,PA,2022,989,17,1,45,75,2.964922667,1.618163586,5.520457745,9,2,5,,34,84,4,12.7,7,7.652281284,92758,20.930233
